Reviews,Positive,Negative,Neutral
battery briefingtotal battery get approxusage detail call email whatsapp message sms chat youtube movie web series downloadi minimal user priority call bank statement email suit purposealthough compare iphone se battery android smartphone thing common battery health guess till date brand show battery health percentage mandatory batread,0.028,0.0,0.972
awesomeread,0.0,0.0,1.0
nice gb good dealread,0.74,0.0,0.26
good battery performance wellread,0.492,0.0,0.508
big fan iphone purchase iphone senice camera nd great phoneread,0.444,0.0,0.556
rite review day usegot bbdi samsung android user beginningsince year samsung stop light weight flagship phone decide iphone se know battery main issue modelafter insert sim iphone feel flagship phonenever feel user friendlyfelt suffocatedharassingbattery issue mei ok batteryam businessman n not use phoneread,0.111,0.049,0.841
excellent  read,0.787,0.0,0.213
fabulousread,0.0,0.0,1.0
buy offer value money purchase camera good bionic chip fast smoothread,0.371,0.0,0.629
nice phone price extra comment buy apple phone brand self explanatoryread,0.219,0.0,0.781
phone good product purchase long time product worth offer price gb variant recommendpeople look big display heavy user like gamer phone phone battery easily come day include approx hour vedio approx hour usage like whatzap web browsing usagebig thumb uread,0.258,0.0,0.742
nice read,0.737,0.0,0.263
delivery maintenance good safe secure alsoread,0.732,0.0,0.268
good mobile phone ith great trust security io camera mind boggle 🤘  🤘  🤘  🤘  🤘  🤘 read,0.614,0.0,0.386
apple brand battery wise markkindly pursue sustainability battery apple user thank youread,0.359,0.0,0.641
orth buy price drawback battery backup hardly use day apart rest good performance photo clarity goodread,0.286,0.0,0.714
osm phoneread,0.0,0.0,1.0
awesomei get big billion day thank flipkartread,0.294,0.0,0.706
love itread,0.808,0.0,0.192
wowgreat deal flipkart bbd saletrue beast small form factoriphone internal pack iphone bodyread,0.0,0.0,1.0
nice mobile awesome cameraread,0.775,0.0,0.225
wowread,0.0,0.0,1.0
dislike small screen small battery shift android phone miss thing not reasonable expect par screen size battery shell time similer androidfurther face issue deliver unique notification like sound random interval whithout actual notification disable notification work seller dump faulty set bigread,0.053,0.191,0.756
excellent mobileread,0.787,0.0,0.213
like budget friendly performance notch great product value moneyread,0.709,0.0,0.291
camera earphone music handy size phone superb performance display size orth money amazing highly recommend buy phone  read,0.416,0.0,0.584
value money compromise batteryoverall phone beast come battery disappoint youread,0.183,0.206,0.611
good work product damage deliveryread,0.319,0.352,0.33
thank flipkart iphone fantastic mobile feel good reason high screen performance hang play game superb mobile come late osbattery ok improve super itthis mobile super thinkread,0.626,0.0,0.374
awesomeread,0.0,0.0,1.0
perfect read,0.787,0.0,0.213
good product nd big tq flipkart great dealread,0.538,0.0,0.462
loved phone  read,0.661,0.0,0.339
m photographer nd cinematographer think phone good meand iphone good image processingread,0.392,0.0,0.608
good product battery big problem gamer boy normal user iphone se hr camera roll good iphone se selfi camera normal good value money iphone se normal usersread,0.31,0.075,0.615
powerful phone great camera processing speed battery disappoint big timeread,0.416,0.163,0.422
upperformancedesigncamara speakerdownbatteryshould caseread,0.0,0.0,1.0
thing excellent battery battery backup lowread,0.425,0.0,0.575
amazing cellphone amazing feature 🤙  🤙 read,0.717,0.0,0.283
good purchase  read,0.592,0.0,0.408
get iphone se good deal notch deviceread,0.326,0.0,0.674
iphone day issue navigate asp quick google search learn navigation base software home button close application like rich feature recently update io versionread,0.225,0.0,0.775
great deal nyc phoneread,0.577,0.0,0.423
genuine quality productread,0.0,0.0,1.0
great deal thnx flipkart bbd sale cheersread,0.406,0.0,0.594
nice phoneread,0.737,0.0,0.263
awesome phone great camera average user guy nice phone budgetread,0.611,0.0,0.389
superbread,0.0,0.0,1.0
hat performancepubg game awsmcamera excellentread,0.0,0.0,1.0
bring worth itread,0.487,0.0,0.513
look good super perfomanceread,0.773,0.0,0.227
disappointed battery phone apple chip reality start drain fast canspend thing battery worthbrought phone week charge start video game app run background call hour battery go downultimately u not battery use have otheread,0.0,0.091,0.909
nice handy battery performance betterdelivere day oredere feeling get outletread,0.35,0.0,0.65
simple use good mobile long life think camera yearly change normal use good mobilesread,0.326,0.0,0.674
awesome phone deal big billion daysread,0.451,0.0,0.549
overall good battery sufficientread,0.492,0.0,0.508
happy flipkart thank u great day ish u happy ram navmiread,0.737,0.0,0.263
day update io taste minimalist phoneread,0.0,0.0,1.0
super speedy delivery receive product day good iphone price range run io,0.405,0.0,0.595
phone strictly people love large display want compact phonebattery average use phone long duration ready charge multiple timesperformance class thank processorread,0.382,0.0,0.618
battery patheticread,0.0,0.0,1.0
research decide buy iphone billion daysordere varient thing tell phonefirst iphone mind iphone good pricing indiatype iphone model depend person person type usei give star rating justify display friend oneplus have big phone andread,0.16,0.0,0.84
awesome mobile buget value money buy,0.619,0.0,0.381
niceread,0.0,0.0,1.0
excellent phone great performanceread,0.796,0.0,0.204
awesome product buy doubtread,0.577,0.0,0.423
phone good display small value money  read,0.515,0.0,0.485
buy good price iphoneread,0.492,0.0,0.508
good iphone ❤ ️ ❤ ️ ❤ ️ ❤ ️ love 🥰 read,0.78,0.0,0.22
goodread,0.0,0.0,1.0
nice mobile well priceread,0.71,0.0,0.29
light phone iphone se value moneyread,0.324,0.0,0.676
good phone average batteryaverage camera average displaybut performance highread,0.266,0.0,0.734
buy bbd amazing price buy thank flipkartread,0.558,0.0,0.442
good phone like phoneread,0.73,0.0,0.27
product good min voice video battery dry fast heating issue u use videosbattery performance bad u want battery long time ill suggest phonerest feature amazing word itread,0.233,0.184,0.583
size not matter power read,0.0,0.212,0.788
product good affordable price packing product well recent packing read,0.385,0.0,0.615
expactedread,0.0,0.0,1.0
good product  read,0.592,0.0,0.408
good budget iphone user want upgrade android try hand io feature user want upgrade old iphone like devicesread,0.463,0.0,0.537
awesome super performance nice phone,0.844,0.0,0.156
phone bad totaly waste moneyread,0.0,0.677,0.323
product awesome delivery product good delivery boy niceread,0.538,0.0,0.462
love original flipkart awesome producttotal value moneyread,0.812,0.0,0.188
apple phone iphone share good experience mobile flagship level camera performance display small day inc old type normal battery normal use day battery life heavy use charge timesread,0.206,0.0,0.794
little beastread,0.0,0.0,1.0
mobile goodbattery backup bad mobile performance goodprice high purchase price high suitable price hona chahiyeread,0.0,0.2,0.8
goodread,0.0,0.0,1.0
excellent phone overall camera quality lot well phone price range performance good u seamlessly use phone battery life good take consideration obviously not price range find phone screen small switch large phone like samsung galaxy s model s u get to mind buy phoneread,0.287,0.0,0.713
well productread,0.677,0.0,0.323
nice phoneread,0.737,0.0,0.263
awesome phoneread,0.804,0.0,0.196
good phoneread,0.744,0.0,0.256
want compact mobileread,0.394,0.0,0.606
phone good price week till work good know apple provide excellent qualitybig  read,0.487,0.0,0.513
little beastread,0.0,0.0,1.0
value money reliable productread,0.444,0.0,0.556
good phone people small hand habit old iphone good like iphone absolute value price get black colour saleread,0.517,0.0,0.483
good productread,0.744,0.0,0.256
quick service happy buy mobile filpcart thank uread,0.508,0.0,0.492
awesomenessread,0.0,0.0,1.0
iphone se powerful device awesomeread,0.412,0.0,0.588
purchase sale good choice think switch android iosread,0.293,0.0,0.707
handy single handed use smartphone long time true value money smartphone  read,0.342,0.0,0.658
love price rangeread,0.677,0.0,0.323
expect price iphonereally happy big billon day salesread,0.346,0.0,0.654
get worth not expensive iphone,0.322,0.0,0.678
phone greatread,0.0,0.0,1.0
doubt good ph battery slight weak rest fineread,0.218,0.406,0.376
apple brand upgrade phone se simply superb performancetotally good productread,0.467,0.0,0.533
paisa vasool phone apple good smart phone late delivery flipkartread,0.412,0.0,0.588
good productread,0.744,0.0,0.256
battery backup overall satisfiedread,0.0,0.0,1.0
super mobileread,0.796,0.0,0.204
buy sister giftvery good upgrade year old iphone camera decent battery backup red colour look beautifulpackage include charger earphone good budget io device old model io update come year sureread,0.172,0.0,0.828
good phoneread,0.744,0.0,0.256
amazing size perfect love itread,0.854,0.0,0.146
awesome performanceread,0.804,0.0,0.196
brilliant phone 🤠 read,0.655,0.0,0.345
go buy product clearly know low budget premium segment mobile thing mobile mobile standard mothathula gethu phone thaanread,0.13,0.101,0.769
ultimate phone ultimate cameraread,0.0,0.0,1.0
great phone new chipset time deliveryread,0.451,0.0,0.549
time thank flipkart give great feautured phone good priceread,0.613,0.0,0.387
phone light user use phone hour day battery life phone continuously charge phone heavy user important point time smartphone available market phone lack thing love apple want use small smartphone have power youread,0.189,0.06,0.751
nice productread,0.737,0.0,0.263
display night shotsread,0.0,0.0,1.0
performance good battery stand low heat charge bit high camera good sound quality good awesome headset great simple designread,0.528,0.066,0.406
course good phoneread,0.592,0.0,0.408
excellent purchase prefer compact device carry use oneplus ipad good option multiple device not buy device battery life pretty decent good camera work great display okishhhh provide premium experience handread,0.402,0.0,0.598
perfect   read,0.787,0.0,0.213
goodread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
good price  read,0.592,0.0,0.408
phone buy problem microphone send voice message hatsappthe reciver able hear voice clearly happened frequentlyplease reply problem facingread,0.117,0.234,0.649
phone poor battery life screen size joke phone ve get m unhappy withread,0.129,0.345,0.526
nice product fast delivery flipkartread,0.412,0.0,0.588
word great phone battery backup overall big billion day great dealread,0.477,0.0,0.523
good phoneread,0.744,0.0,0.256
phone sort deal offer not wait little beast pack power ful performanceread,0.0,0.0,1.0
beautifully craft masterpiece worth penny spend little genius mobile exchange program farce absolute zero damage dent ask pay r extra finally cancel exchange keep old phone misleading indian mentality life phone price awesomeread,0.212,0.263,0.525
